Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/farmers-market/homegrown-tour,"1,379",612,0:00:37,396,5.05%,34.74%,$0.00 
/sustainability,"1,373",683,0:00:50,378,20.05%,18.72%,$0.00 
/animal-shelter/animals/57416,"1,361",630,0:00:17,25,0.00%,7.05%,$0.00 
/animal-shelter/animals/58001,"1,361",647,0:00:09,5,0.00%,3.82%,$0.00 
/housing/home-ownership,"1,360",520,0:00:17,29,0.00%,6.54%,$0.00 
/departments/legal,"1,342",603,0:00:31,301,1.00%,28.46%,$0.00 
/farmers-market/selling,"1,342",525,0:00:48,173,1.73%,27.05%,$0.00 
/animal-shelter/animals/56912,"1,336",597,0:00:12,44,0.00%,8.08%,$0.00 
/documents/viewDocument.php?document_id=9793,"1,335","1,219",0:00:52,50,62.00%,26.97%,$0.00 
/node/2861,"1,332",614,0:00:24,26,0.00%,12.91%,$0.00 
/housing,"1,325",542,0:00:15,79,0.00%,8.91%,$0.00 
/animal-shelter/animals/57879,"1,316",613,0:00:14,7,0.00%,4.10%,$0.00 
/business/zoning-districts,"1,313",387,0:00:53,230,0.00%,18.81%,$0.00 
/parks/rentals,"1,300",504,0:00:12,99,0.00%,4.15%,$0.00 
/documents/viewDocument.php?document_id=9864,"1,296","1,112",0:01:23,72,70.83%,28.24%,$0.00 
/sections/viewSection.php?section_id=53,"1,296",778,0:00:36,475,18.95%,33.26%,$0.00 
/departments/controller,"1,294",518,0:00:32,148,2.70%,18.93%,$0.00 
/animal-shelter/animals/57998,"1,290",590,0:00:13,13,0.00%,4.26%,$0.00 
/animal-shelter/animals/58005,"1,284",584,0:00:13,14,0.00%,3.74%,$0.00 
/animal-shelter/animals/56833,"1,276",588,0:00:11,12,0.00%,4.62%,$0.00 
/cmp,"1,272",934,0:04:01,642,66.41%,57.78%,$0.00 
/bhm,"1,247","1,026",0:03:02,952,79.31%,73.70%,$0.00 
/animal-shelter/animals/57771,"1,245",583,0:00:15,13,7.69%,4.58%,$0.00 
/documents/viewDocument.php?document_id=2128,"1,234","1,077",0:00:52,31,51.61%,21.64%,$0.00 
/animal-shelter/animals/57207,"1,232",586,0:00:26,8,0.00%,6.74%,$0.00 
/parks/parks/rca-community-park,"1,227",501,0:00:37,293,0.68%,22.82%,$0.00 
/recreation/sports,"1,227",428,0:00:11,45,0.00%,3.75%,$0.00 
/animal-shelter/animals/56839,"1,215",541,0:00:18,46,0.00%,9.71%,$0.00 
/departments/hr/jobs/program-manager,"1,214",575,0:00:21,130,0.00%,21.09%,$0.00 
/subscribe,"1,214",586,0:00:39,85,31.76%,18.29%,$0.00 
/node/903,"1,210",513,0:00:51,474,0.00%,39.59%,$0.00 
/documents/viewDocument.php?document_id=568,"1,196",928,0:00:24,51,52.94%,19.98%,$0.00 
/animal-shelter/animals/57755,"1,191",553,0:00:09,9,0.00%,3.78%,$0.00 
/animal-shelter/animals/57453,"1,190",560,0:00:16,11,0.00%,4.87%,$0.00 
/buea,"1,190",683,0:02:44,475,51.37%,41.26%,$0.00 
/recreation/programs/10238,"1,185",486,0:00:40,310,0.00%,20.25%,$0.00 
/animal-shelter/animals/57338,"1,173",524,0:00:19,31,0.00%,8.18%,$0.00 
/documents/viewDocument.php?document_id=1497,"1,169",741,0:00:44,664,34.64%,34.82%,$0.00 
/animal-shelter/animals/57354,"1,168",536,0:00:16,34,0.00%,8.56%,$0.00 
/documents/viewDocument.php?document_id=8344,"1,168",886,0:01:56,443,58.01%,50.68%,$0.00 
/node/2956,"1,164",496,0:00:49,118,0.00%,25.00%,$0.00 
/animal-shelter/assistance,"1,159",549,0:00:34,103,0.00%,33.65%,$0.00 
/animal-shelter/animals/57748,"1,155",525,0:00:09,10,0.00%,3.55%,$0.00 
/documents/viewDocument.php?document_id=1756,"1,150","1,022",0:01:57,294,70.75%,56.26%,$0.00 
/welcome,"1,150",578,0:00:39,115,16.52%,17.48%,$0.00 
/animal-shelter/animals/56447,"1,148",539,0:00:15,8,0.00%,8.01%,$0.00 
/community-events,"1,146",891,0:01:27,832,49.40%,51.40%,$0.00 
/july-4th-parade,"1,146",530,0:00:26,476,0.21%,44.33%,$0.00 
/parks/facilities,"1,144",465,0:00:14,12,0.00%,4.98%,$0.00 
/public-safety/safe-civil/panhandling,"1,144",507,0:00:42,450,1.78%,38.81%,$0.00 
/sections/viewSection.php?section_id=195,"1,143",596,0:01:54,298,41.95%,27.82%,$0.00 
/utilities/service-center,"1,141",535,0:00:32,108,0.93%,24.63%,$0.00 
/housing/landlords,"1,137",390,0:00:13,46,0.00%,4.13%,$0.00 
/documents/viewDocument.php?document_id=9874,"1,135","1,058",0:01:00,32,65.62%,23.17%,$0.00 
/animal-shelter/animals/58121,"1,134",525,0:00:11,5,0.00%,3.97%,$0.00 
/maps/,"1,133",754,0:00:39,553,19.53%,26.92%,$0.00 
/departments/hr/jobs/asst-dir-ops,"1,130",522,0:00:20,17,0.00%,9.03%,$0.00 
/holiday-market,"1,126",474,0:00:41,359,0.00%,40.14%,$0.00 
/animal-shelter/animals/56645,"1,125",503,0:00:10,12,0.00%,4.62%,$0.00 
/animal-shelter/pets-without-partners,"1,119",529,0:00:11,7,0.00%,7.15%,$0.00 
/recreation/programs/10374,"1,119",520,0:00:38,136,0.74%,33.60%,$0.00 
/parks/trails/cascades-park-trail,"1,117",493,0:00:45,150,2.00%,22.11%,$0.00 
/documents/viewDocument.php?document_id=9877,"1,116","1,025",0:00:56,49,57.14%,24.46%,$0.00 
/about/trees,"1,115",446,0:00:35,332,2.11%,26.19%,$0.00 
/boards/sustainability,"1,102",425,0:00:48,205,3.41%,22.69%,$0.00 
/animal-shelter/animals/57763,"1,098",513,0:00:05,2,0.00%,2.46%,$0.00 
/sections/viewSection.php?section_id=54,"1,090",770,0:00:43,33,27.27%,14.77%,$0.00 
/bike,"1,081",809,0:01:31,635,42.14%,38.95%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-_kpA5wvzUI2U5YVgFC2QffeI3zhqGOsgxgsxxN9pwM8&form_id=asm_animalsearchform&op=Search,"1,080",186,0:00:11,11,0.00%,6.39%,$0.00 
/transportation/roads-and-traffic,"1,078",453,0:00:17,354,0.00%,33.58%,$0.00 
/node/2903,"1,074",487,0:00:34,19,0.00%,13.13%,$0.00 
/sections/viewSection.php?section_id=220,"1,074",798,0:00:22,259,16.99%,10.89%,$0.00 
/boards/arts,"1,070",408,0:00:30,210,0.48%,18.22%,$0.00 
/business/districts/ctp,"1,069",378,0:01:05,224,1.79%,24.51%,$0.00 
/animal-shelter/animals/55875,"1,067",487,0:00:11,7,0.00%,4.40%,$0.00 
/sections/viewSection.php?section_id=278,"1,066",720,0:00:36,133,30.83%,20.54%,$0.00 
/sections/viewSection.php?section_id=552,"1,055",829,0:02:13,822,75.55%,77.44%,$0.00 
/documents/viewDocument.php?document_id=6002,"1,046",624,0:01:10,149,53.02%,29.06%,$0.00 
/sections/viewSection.php?section_id=529,"1,038",723,0:00:30,26,34.62%,11.18%,$0.00 
/animal-shelter/animals/57335,"1,029",481,0:00:16,17,0.00%,6.12%,$0.00 
/sections/viewSection.php?section_id=254,"1,027",632,0:00:34,73,57.53%,11.00%,$0.00 
/documents/viewDocument.php?document_id=841,"1,024",744,0:01:58,665,63.46%,62.60%,$0.00 
/facets/viewFacet.php?facet_id=7,"1,022",674,0:00:57,362,40.33%,38.36%,$0.00 
/health,"1,020",492,0:00:25,290,37.59%,23.24%,$0.00 
/documents/viewDocument.php?document_id=966;,"1,016",614,0:00:29,470,37.23%,43.70%,$0.00 
/sections/viewSection.php?section_id=404,"1,016",591,0:01:26,181,43.65%,27.76%,$0.00 
/sections/viewSection.php?section_id=26,"1,007",711,0:00:58,423,54.61%,39.42%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-fuToSeYX29LbqNV5c56a_mj21BVZAoSAF5wUs0A11xM&form_id=asm_animalsearchform&op=Search,999,439,0:00:27,437,0.00%,18.12%,$0.00 
/animal-shelter/animals/57396,996,468,0:00:14,4,0.00%,4.12%,$0.00 
/business/living-wage,995,369,0:00:31,222,0.45%,20.60%,$0.00 
/housing/renters/legal-questions,995,427,0:00:30,130,0.00%,19.40%,$0.00 
/parksvol,992,577,0:02:06,313,59.74%,39.31%,$0.00 
/recreation/programs/10134,992,403,0:00:22,314,0.32%,10.99%,$0.00 
/node/904,990,445,0:00:31,376,0.53%,43.13%,$0.00 
/animal-shelter/animals/55830,987,453,0:00:08,5,0.00%,4.05%,$0.00 
/sections/viewSection.php?section_id=131,987,723,0:00:59,160,25.00%,26.44%,$0.00 
/animal-shelter/animals/57223,984,459,0:00:11,10,0.00%,6.10%,$0.00 
/sections/viewSection.php?section_id=402,983,672,0:00:27,28,35.71%,7.93%,$0.00 
/sections/viewSection.php?section_id=276,973,752,0:00:58,115,70.43%,29.09%,$0.00 
/documents/viewDocument.php?document_id=9554,972,863,0:01:30,145,70.34%,31.17%,$0.00 
/planning/projects,971,225,0:00:18,42,0.00%,5.87%,$0.00 
/parks/parks/upper-cascades-park,969,383,0:00:35,220,0.00%,21.98%,$0.00 
/sections/viewSection.php?section_id=251,966,738,0:01:10,60,66.67%,21.84%,$0.00 
/boards/mlk,960,371,0:00:33,320,0.00%,25.42%,$0.00 
/animal-shelter/animals/57654,952,421,0:00:20,10,0.00%,7.56%,$0.00 
/boards/community-accessibility,952,396,0:00:37,252,0.40%,25.63%,$0.00 
/documents/viewDocument.php?document_id=276,947,663,0:01:09,317,44.16%,34.53%,$0.00 
/transportation,947,387,0:00:14,19,0.00%,5.28%,$0.00 
/animal-shelter/animals/56310,946,411,0:00:12,16,0.00%,6.98%,$0.00 
/parking-ticket-appeals-tips,945,893,0:03:53,890,92.81%,92.38%,$0.00 
/documents/viewDocument.php?document_id=9921,944,791,0:01:33,241,89.63%,38.56%,$0.00 
/animal-shelter/animals/58077,942,431,0:00:09,10,0.00%,4.78%,$0.00 
/news/2017/09/25/2879,942,434,0:00:36,268,0.00%,31.00%,$0.00 
/sections/viewSection.php?section_id=444,941,552,0:00:47,273,18.32%,33.58%,$0.00 
/departments/hr/jobs/plant-apprentice,937,485,0:00:29,43,2.33%,20.49%,$0.00 
/animal-shelter/animals/57917,935,422,0:00:11,4,0.00%,4.39%,$0.00 
/street,935,738,0:01:25,543,65.01%,54.44%,$0.00 
/animal-shelter/animals/55439,931,437,0:00:26,4,0.00%,6.98%,$0.00 
/boards/apply,931,381,0:00:51,105,2.86%,26.85%,$0.00 
/documents/viewDocument.php?document_id=271,931,584,0:00:36,258,15.89%,23.20%,$0.00 
/node/2780,929,430,0:00:34,344,0.00%,38.43%,$0.00 
/news/2017/07/11/979,928,434,0:00:41,364,0.00%,42.03%,$0.00 
/documents/viewDocument.php?document_id=658,927,749,0:02:17,418,71.53%,61.38%,$0.00 
/animal-shelter/animals/57673,926,423,0:00:13,4,0.00%,2.70%,$0.00 
/recreation/programs/10205,922,409,0:00:45,167,1.80%,29.18%,$0.00 
/animal-shelter/animals/56184,917,414,0:00:14,26,0.00%,9.05%,$0.00 
/documents/viewDocument.php?document_id=594,917,639,0:01:43,538,54.28%,47.00%,$0.00 
/public-safety/safe-civil,917,361,0:00:41,210,1.43%,20.61%,$0.00 
/cemeteries/rose-hill,915,344,0:00:45,309,1.62%,29.29%,$0.00 
/departments/transit,915,391,0:00:21,317,0.00%,35.30%,$0.00 
/documents/viewDocument.php?document_id=1030,915,640,0:02:14,324,70.99%,55.85%,$0.00 
/parksmart,915,822,0:02:13,343,78.43%,62.95%,$0.00 
/animal-shelter/animals/57656,914,409,0:00:14,12,0.00%,5.03%,$0.00 
/locations/viewLocation.php?location_id=185,910,790,0:01:25,440,55.00%,45.93%,$0.00 
/animal-shelter/animals/56560,906,392,0:00:31,61,0.00%,13.58%,$0.00 
/grants,906,329,0:00:22,82,1.22%,7.73%,$0.00 
/node/2847,906,395,0:00:33,145,0.00%,30.79%,$0.00 
/animal-shelter/animals/58251,903,416,0:00:17,11,0.00%,6.98%,$0.00 
/animal-shelter/animals/56983,902,414,0:00:15,9,0.00%,5.76%,$0.00 
/about/sustainability/solarize,900,398,0:00:23,375,0.00%,39.89%,$0.00 
/animal-shelter/animals/57090,899,418,0:00:15,18,0.00%,4.45%,$0.00 
/parks/property-rules,899,427,0:00:24,20,0.00%,15.91%,$0.00 
/parks/facilities/twin-lakes-recreation-center/rentals,898,388,0:00:28,62,0.00%,19.27%,$0.00 
/police/,898,414,0:00:53,387,24.03%,37.19%,$0.00 
/basketball,895,660,0:01:31,289,63.10%,45.70%,$0.00 
/parks/sports-park-partners,888,358,0:00:19,88,1.14%,12.05%,$0.00 
/animal-shelter/animals/57512,886,363,0:00:21,31,0.00%,9.82%,$0.00 
/departments/hr/jobs/cs-sanitation,886,403,0:00:37,57,0.00%,20.54%,$0.00 
/animal-shelter/animals/57511,884,402,0:00:09,11,0.00%,6.90%,$0.00 
/node/2794,884,426,0:00:13,3,0.00%,16.18%,$0.00 
/sections/viewSection.php?section_id=382,884,420,0:01:00,291,47.08%,34.05%,$0.00 
/boards/status-of-black-males,879,362,0:00:40,269,0.00%,31.06%,$0.00 
/afair,872,736,0:02:07,383,78.65%,57.80%,$0.00 
/police/fees,869,401,0:00:26,167,5.99%,29.46%,$0.00 
/volunteer/,869,463,0:00:42,436,33.72%,48.45%,$0.00 
/departments/hr/jobs/administrative-assistant-planning-and-transportation,868,407,0:00:24,36,0.00%,17.74%,$0.00 
/parks/employment/landscaping,865,414,0:00:24,25,4.00%,10.98%,$0.00 
/sections/viewSection.php?section_id=132,865,577,0:00:32,33,30.30%,11.10%,$0.00 
/health/insurance,864,351,0:00:40,240,0.42%,32.52%,$0.00 
/sanitation/sticker-refunds,864,346,0:00:39,149,0.00%,28.12%,$0.00 
/housing/rental-complaints,863,333,0:00:44,80,1.25%,19.58%,$0.00 
/police/gun-permits,861,358,0:00:34,260,0.00%,35.54%,$0.00 
/animal-shelter/animals/57530,860,393,0:00:11,12,0.00%,7.44%,$0.00 
/departments/hr/jobs/tpt-laborer,860,386,0:00:31,26,0.00%,14.53%,$0.00 
/animal-shelter/animals/58184,859,372,0:00:16,13,0.00%,5.24%,$0.00 
/transportation/parking/study,859,381,0:00:24,344,0.29%,42.26%,$0.00 
/documents/viewDocument.php?document_id=115,857,676,0:00:45,58,25.86%,18.79%,$0.00 
/animal-shelter/animals/56652,855,390,0:00:11,34,0.00%,8.89%,$0.00 
/sections/viewSection.php?section_id=652,852,313,0:01:06,62,50.00%,13.73%,$0.00 
/animal-shelter/animals/57599,848,377,0:00:10,14,7.14%,7.08%,$0.00 
/communitygardening,845,601,0:02:11,430,56.71%,48.05%,$0.00 
/documents/viewDocument.php?document_id=295,843,516,0:00:43,413,35.84%,40.93%,$0.00 
/documents/viewDocument.php?document_id=446,842,593,0:00:58,194,46.91%,28.15%,$0.00 
/animal-shelter/animals/57272,834,384,0:00:12,8,0.00%,6.35%,$0.00 
/animal-shelter/animals/56611,832,379,0:00:17,19,0.00%,5.89%,$0.00 
/search/node,832,356,0:00:17,253,8.70%,21.27%,$0.00 
/sections/viewSection.php?section_id=442,832,534,0:00:35,48,50.00%,17.19%,$0.00 
/animal-shelter/animals/57940,830,379,0:00:12,4,0.00%,4.46%,$0.00 
/boards/environment,830,321,0:01:00,184,0.00%,24.94%,$0.00 
/documents/viewDocument.php?document_id=9437,829,625,0:01:26,18,61.11%,31.60%,$0.00 
/documents/viewDocument.php?document_id=2879,826,692,0:01:30,316,59.18%,45.88%,$0.00 
/annexation,817,572,0:00:36,462,9.74%,12.12%,$0.00 
/documents/viewDocument.php?document_id=1502,815,613,0:01:28,159,44.03%,42.33%,$0.00 
/council/sandberg,814,372,0:00:39,78,2.56%,17.44%,$0.00 
/boards/redevelopment,812,307,0:00:30,96,1.04%,11.95%,$0.00 
/documents/viewDocument.php?document_id=5766,808,568,0:01:02,221,29.86%,25.87%,$0.00 
/about/history,807,378,0:00:50,239,0.42%,36.93%,$0.00 
/documents/viewDocument.php?document_id=3522,804,562,0:01:36,328,65.85%,44.65%,$0.00 
/parks/facilities/allison-jukebox,804,342,0:00:29,211,1.42%,25.37%,$0.00 
/parks/parks/bryan-park/amenities,801,325,0:00:44,62,3.23%,24.84%,$0.00 
/animal-shelter/animals/56604,800,376,0:00:08,10,0.00%,5.25%,$0.00 
/boards/public-works,800,329,0:00:26,93,0.00%,11.62%,$0.00 
/dogpark,800,490,0:00:51,420,29.52%,30.62%,$0.00 
/boards/hispanic-latino-affairs,799,312,0:00:44,201,1.00%,27.28%,$0.00 
/parks/community-gardening,799,311,0:00:20,241,2.90%,18.77%,$0.00 
/departments/police/message-from-the-chief,798,365,0:00:45,130,1.54%,28.70%,$0.00 
/parks/employment/griffy-boathouse-leader,797,378,0:00:27,32,0.00%,12.30%,$0.00 
/animal-shelter/animals/58131,796,363,0:00:16,13,0.00%,8.67%,$0.00 
/news/2017/09/20/2873,795,356,0:00:33,314,0.00%,42.64%,$0.00 
/planning/documents,794,272,0:00:46,17,0.00%,9.45%,$0.00 
/animal-shelter/animals/57743,792,362,0:00:15,18,0.00%,6.44%,$0.00 
/animal-shelter/animals/55673,791,360,0:00:15,13,0.00%,5.94%,$0.00 
/animal-shelter/animals/57336,791,345,0:00:12,6,0.00%,5.44%,$0.00 
/mills-pool,790,692,0:02:49,572,71.15%,67.97%,$0.00 
/documents/viewDocument.php?document_id=7232,789,621,0:02:21,261,68.58%,58.94%,$0.00 
/sections/viewSection.php?section_id=466,785,447,0:00:41,122,13.93%,19.62%,$0.00 
/parks/parks/winslow-woods-park,783,333,0:00:43,209,0.00%,28.61%,$0.00 
/sections/viewSection.php?section_id=453,783,429,0:02:01,269,53.90%,37.16%,$0.00 
/documents/viewDocument.php?document_id=6019,780,617,0:01:50,119,46.22%,41.03%,$0.00 
/sections/viewSection.php?section_id=223,777,608,0:00:28,49,36.73%,9.27%,$0.00 
/for-renters,776,512,0:01:12,413,33.90%,32.09%,$0.00 
/animal-shelter/animals/58268,774,342,0:00:22,13,0.00%,6.07%,$0.00 
/parks/facilities/frank-southern/rentals,774,343,0:00:37,70,0.00%,25.19%,$0.00 
/city/holidays,773,304,0:00:20,189,0.00%,29.62%,$0.00 
/sections/viewSection.php?section_id=222,771,437,0:00:40,53,20.75%,17.12%,$0.00 
/utilities/contractors,771,277,0:00:28,15,0.00%,17.38%,$0.00 
/documents/viewDocument.php?document_id=10000,770,682,0:01:20,62,80.65%,29.61%,$0.00 
/parks/facilities/twin-lakes-recreation-center/membership-faqs,770,349,0:00:32,30,0.00%,15.06%,$0.00 
/sections/viewSection.php?section_id=19,770,482,0:00:30,15,33.33%,8.18%,$0.00 
/m/,768,405,0:00:20,370,15.68%,27.34%,$0.00 
/transportation/bus,766,285,0:00:34,189,0.00%,29.90%,$0.00 
/documents/viewDocument.php?document_id=9878,765,714,0:00:46,9,55.56%,19.22%,$0.00 
/animal-shelter/animals/57447,762,332,0:00:21,19,0.00%,7.61%,$0.00 
/animal-shelter/animals/57355,761,356,0:00:18,16,0.00%,4.99%,$0.00 
/sections/viewSection.php?section_id=125,761,488,0:00:50,14,42.86%,15.51%,$0.00 
/animal-shelter/animals/56832,760,331,0:00:07,5,0.00%,3.82%,$0.00 
/animal-shelter/animals/57384,760,350,0:00:09,7,0.00%,3.29%,$0.00 
/animal-shelter/animals/57773,760,355,0:00:10,7,0.00%,3.95%,$0.00 
/documents/viewDocument.php?document_id=891,756,380,0:01:12,45,66.67%,23.15%,$0.00 
/recreation/sports/soccer,754,304,0:00:27,180,0.56%,30.90%,$0.00 
/police/citizens-police-academy,753,326,0:00:31,135,0.74%,26.69%,$0.00 
/animal-shelter/animals/47718,748,351,0:00:18,2,0.00%,2.27%,$0.00 
/animal-shelter/animals/57791,748,337,0:00:07,2,0.00%,4.81%,$0.00 
/departments/hr/jobs/blucher-coordinator,746,344,0:00:31,12,0.00%,11.53%,$0.00 
/mlk,744,565,0:00:57,474,37.76%,33.87%,$0.00 
/animal-shelter/animals/55338,743,333,0:00:17,7,0.00%,6.33%,$0.00 
/documents/viewDocument.php?document_id=6131,742,611,0:00:54,33,54.55%,23.05%,$0.00 
/documents/viewDocument.php?document_id=8339,741,532,0:01:17,239,44.77%,39.14%,$0.00 
/animal-shelter/animals/58123,739,326,0:00:14,25,4.00%,7.98%,$0.00 
/business-licenses,739,455,0:02:13,314,47.45%,38.70%,$0.00 
/animal-shelter/animals/57966,738,316,0:00:13,20,0.00%,7.05%,$0.00 
/documents/viewDocument.php?document_id=967,732,609,0:02:16,421,70.31%,56.15%,$0.00 
/node/2963,732,318,0:00:36,54,0.00%,20.63%,$0.00 
/lake-monroe,730,663,0:02:06,640,82.50%,82.19%,$0.00 
/documents/viewDocument.php?document_id=8669,729,536,0:03:02,370,73.24%,58.30%,$0.00 
/boards/human-rights,726,302,0:00:31,171,0.58%,23.00%,$0.00 
/documents/viewDocument.php?document_id=294,720,528,0:00:47,335,36.72%,33.89%,$0.00 
/historic-bloomington,718,311,0:00:12,22,0.00%,8.36%,$0.00 
/animal-shelter/animals/57630,717,299,0:00:22,9,0.00%,6.42%,$0.00 
/documents/viewDocument.php?document_id=257,715,416,0:01:46,25,42.31%,28.39%,$0.00 
/documents/viewDocument.php?document_id=6366,714,514,0:02:10,187,51.34%,40.90%,$0.00 
/noise-ordinance,714,585,0:01:58,537,64.99%,61.06%,$0.00 
/recreation/programs/10237,709,285,0:00:52,73,0.00%,24.96%,$0.00 
/locations/,708,575,0:00:34,44,31.82%,22.74%,$0.00 
/node/2870,708,326,0:00:16,19,0.00%,14.97%,$0.00 
/animal-shelter/animals/55724,706,336,0:00:09,1,0.00%,6.80%,$0.00 
/boards/domestic-violence,705,287,0:00:57,207,0.48%,31.21%,$0.00 
/documents/viewDocument.php?document_id=296,704,579,0:01:15,289,58.82%,43.04%,$0.00 
/animal-shelter/animals/57278,703,325,0:00:09,9,0.00%,5.41%,$0.00 
/animal-shelter/animals/57368,702,324,0:00:16,36,0.00%,9.97%,$0.00 
/node/2737,702,309,0:00:45,54,0.00%,16.95%,$0.00 
/sections/viewSection.php?section_id=35,702,333,0:00:54,17,64.71%,24.93%,$0.00 
/node/2798,698,318,0:00:31,20,0.00%,17.34%,$0.00 
/animal-shelter/animals/57574,694,335,0:00:08,3,0.00%,3.03%,$0.00 
/animal-shelter/animals/58016,694,315,0:00:08,4,0.00%,3.17%,$0.00 
/boards/plan/meetings,694,276,0:01:03,46,4.35%,25.22%,$0.00 
/animal-shelter/animals/57592,692,317,0:00:12,4,0.00%,3.61%,$0.00 
/documents/viewDocument.php?document_id=9894,692,536,0:02:56,426,72.54%,70.38%,$0.00 
/parks/pools,691,280,0:00:09,18,0.00%,8.54%,$0.00 
/documents/viewDocument.php?document_id=143,689,518,0:01:05,37,21.62%,22.50%,$0.00 
/safety,689,262,0:00:13,8,12.50%,8.71%,$0.00 
/node/2921,688,322,0:00:31,7,0.00%,10.17%,$0.00 
/bikeshareproject,686,278,0:00:33,239,0.00%,35.86%,$0.00 
/sections/viewSection.php?section_id=300,685,458,0:00:51,133,17.29%,34.16%,$0.00 
/node/2923,684,314,0:00:30,52,0.00%,20.32%,$0.00 
/housingpolicy,683,639,0:04:07,567,91.53%,85.94%,$0.00 
/search/sitemap.php,683,565,0:00:33,24,54.17%,16.25%,$0.00 
/animal-shelter/animals/58277,682,289,0:00:18,13,0.00%,5.72%,$0.00 
/departments/hr/jobs/ops-spt,682,376,0:00:24,41,19.51%,17.45%,$0.00 
/departments/its,682,288,0:00:28,40,0.00%,17.89%,$0.00 
/animal-shelter/animals/56816,680,275,0:00:30,29,0.00%,8.38%,$0.00 
/animal-shelter/animals/57444,680,325,0:00:18,11,0.00%,7.35%,$0.00 
/documents/viewDocument.php?document_id=1848,679,289,0:00:59,24,54.17%,20.47%,$0.00 
/bhpc,678,490,0:01:39,267,36.70%,26.11%,$0.00 
/sections/viewSection.php?section_id=537,676,384,0:00:44,258,47.29%,32.40%,$0.00 
/departments/clerk,675,274,0:00:20,53,0.00%,12.30%,$0.00 
/animal-shelter/animals/55963,670,310,0:00:08,10,0.00%,6.12%,$0.00 
/animal-shelter/animals/56283,670,316,0:00:18,6,0.00%,5.37%,$0.00 
/facets/viewFacet.php?facet_id=31,670,457,0:01:43,388,49.23%,43.58%,$0.00 
/sections/viewSection.php?section_id=304,670,551,0:01:32,120,65.00%,47.61%,$0.00 
/documents/viewDocument.php?document_id=3839,669,461,0:01:24,379,58.58%,54.11%,$0.00 
/documents/viewDocument.php?document_id=6117,667,487,0:02:11,191,66.49%,47.38%,$0.00 
/node/2756,664,310,0:00:27,27,0.00%,17.62%,$0.00 
/sections/viewSection.php?section_id=482,657,466,0:00:53,202,67.82%,49.92%,$0.00 
/animal-shelter/animals/55376,656,305,0:00:10,6,0.00%,6.71%,$0.00 
/animal-shelter/animals/57491,656,305,0:00:11,1,0.00%,2.74%,$0.00 
/documents/viewDocument.php?document_id=2998,655,505,0:02:47,441,67.80%,64.73%,$0.00 
/parks/trails/jackson-creek-trail,655,280,0:00:46,141,1.42%,27.18%,$0.00 
/documents/viewDocument.php?document_id=1035,654,510,0:01:38,261,59.00%,54.59%,$0.00 
/green-building-costs,654,492,0:02:33,418,73.68%,65.14%,$0.00 
/sections/viewSection.php?section_id=428,654,456,0:00:31,32,15.62%,15.14%,$0.00 
